DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Cyprus,2015,90.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Cyprus,2016,96.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Cyprus,2017,101.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Cyprus,2018,101.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Cyprus,2019,102.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Cyprus,2020,85.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Cyprus,2021,92.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Cyprus,2022,99.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Cyprus,2023,102.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2005,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2006,101.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2007,99.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2008,99.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2009,95.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2010,96.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2011,93.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2012,93.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2013,92.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2014,89.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2015,92.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2016,94.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2017,97.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2018,97.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2019,97.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2020,93.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2021,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2022,95.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Czechia,2023,89.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2005,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2006,102.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2007,96.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2008,100.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2009,95.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2010,101.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2011,96.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2012,98.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2013,100.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2014,95.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2015,96.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2016,98.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2017,99.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2018,97.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2019,97.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2020,92.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2021,94.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2022,91.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Germany,2023,87.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2005,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2006,101.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2007,101.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2008,100.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2009,95.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2010,100.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2011,95.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2012,92.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2013,91.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2014,88.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2015,91.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2016,93.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2017,94.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2018,94.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2019,92.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2020,84.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2021,89.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2022,86.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Denmark,2023,86.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2005,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2006,100.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2007,107.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2008,106.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2009,96.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2010,101.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2011,98.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2012,100.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2013,101.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2014,98.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2015,97.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2016,99.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2017,100.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2018,103.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2019,101.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2020,96.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2021,99.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2022,97.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Estonia,2023,91.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2005,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2006,102.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2007,105.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2008,102.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2009,97.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2010,90.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2011,90.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2012,81.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2013,73.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2014,74.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2015,78.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2016,79.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2017,78.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2018,75.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2019,76.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2020,68.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2021,72.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2022,76.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Greece,2023,74.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2005,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2006,97.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2007,100.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2008,97.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2009,90.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2010,91.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2011,88.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2012,85.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2013,82.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2014,81.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2015,82.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2016,84.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2017,87.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2018,89.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2019,89.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2020,76.1,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2021,82.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2022,83.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Spain,2023,83.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2005,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2006,100.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2007,98.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2008,99.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2009,94.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2010,98.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2011,94.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2012,94.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2013,94.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2014,90.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2015,92.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2016,94.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2017,95.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2018,95.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2019,95.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2020,87.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2021,93.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2022,90.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",European Union - 27 countries (from 2020),2023,87.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2005,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2006,105.2,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2007,105.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2008,101.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2009,95.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2010,104.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2011,99.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2012,100.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2013,99.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2014,98.4,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2015,97.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2016,101.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2017,101.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2018,103.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2019,102.6,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2020,94.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2021,99.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2022,93.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",Finland,2023,91.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",France,2005,100.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",France,2006,98.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",France,2007,95.9,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",France,2008,97.3,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",France,2009,94.0,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",France,2010,96.5,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",France,2011,93.8,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",France,2012,96.7,,
ESTAT:SDG_07_11(1.0),09/01/25 23:00:00,Annual,"Index, 2005=100",France,2013,98.3,,
