DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2001,0.31,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2002,0.3,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2003,0.38,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2004,0.26,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2005,0.26,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2006,0.34,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2007,0.38,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2008,0.32,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2009,0.45,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2010,0.37,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2011,0.82,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2012,0.68,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2013,0.49,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2014,0.35,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2015,0.54,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2016,0.32,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2017,0.52,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2018,0.33,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2019,0.4,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2020,2.68,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2021,2.42,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bosnia and Herzegovina,2022,3.04,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2000,7.12,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2001,5.62,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2002,6.32,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2003,10.47,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2004,11.75,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2005,10.94,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2006,7.68,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2007,13.31,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2008,6.61,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2009,10.98,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2010,4.47,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2011,4.87,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2012,3.58,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2013,3.18,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2014,3.86,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2015,3.74,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2016,3.55,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2017,5.26,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2018,4.22,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2019,4.21,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2020,3.82,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2021,3.27,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Belgium,2022,5.19,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2000,1.44,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2001,1.1,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2002,0.99,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2003,1.48,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2004,1.01,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2005,0.79,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2006,0.95,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2007,1.17,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2008,1.17,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2009,1,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2010,0.72,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2011,1.25,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2012,1.06,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2013,0.75,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2014,0.63,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2015,0.76,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2016,0.93,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2017,1.13,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2018,0.84,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2019,0.99,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2020,1.02,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2021,0.91,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Bulgaria,2022,1.21,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2000,0.79,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2001,0.66,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2002,0.91,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2003,1.08,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2004,1.03,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2005,1.07,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2006,2.16,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2007,0.88,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2008,0.87,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2009,0.91,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2010,0.9,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2011,0.94,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2012,1.06,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2013,0.71,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2014,0.67,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2015,0.84,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2016,0.75,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2017,1.02,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2018,0.76,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2019,0.62,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2020,0.64,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2021,0.55,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Switzerland,2022,0.83,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2000,59.54,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2001,63.81,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2002,72.14,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2003,70.2,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2004,76.76,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2005,75.42,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2006,69.11,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2007,70.24,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2008,72.17,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2009,68.14,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2010,70.61,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2011,68.27,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2012,71.56,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2013,71.4,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2014,68.05,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2015,71.61,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2016,71.19,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2017,70.86,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2018,69.17,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2019,66.74,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2020,71.08,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2021,71.18,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Cyprus,2022,71.04,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2000,3.09,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2001,2.7,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2002,1.89,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2003,4.24,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2004,3.53,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2005,2.81,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2006,2.31,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2007,3.13,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2008,3.31,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2009,2.65,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2010,1.78,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2011,2.69,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2012,2.89,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2013,1.8,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2014,3.32,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2015,3.68,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2016,3.41,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2017,3.33,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2018,4.28,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2019,3.4,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2020,2.35,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2021,2.34,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Czechia,2022,3.24,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2000,4.32,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2001,3.96,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2002,3.21,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2003,5.1,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2004,4.89,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2005,4.45,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2006,4.12,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2007,3.62,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2008,4.04,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2009,4.44,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2010,3.86,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2011,4.36,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2012,3.87,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2013,3.26,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2014,4.37,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2015,4.25,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2016,3.82,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2017,4.01,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2018,4.15,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2019,4.03,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2020,3.16,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2021,3.03,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Germany,2022,3.63,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2000,3.39,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2001,3.98,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2002,3.51,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2003,4.84,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2004,4.1,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2005,4.57,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2006,4.18,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2007,2.62,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2008,4.13,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2009,4.89,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2010,4.52,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2011,4.12,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2012,3.47,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2013,5.34,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2014,4.5,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2015,3.48,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2016,4.11,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2017,4,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2018,7.37,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2019,4.34,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2020,4,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2021,4.91,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Denmark,2022,5.21,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2000,2.52,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2001,1.99,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2002,2.63,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2003,3.48,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2004,2.25,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2005,2.65,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2006,4,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2007,2.8,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2008,1.9,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2009,2.01,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2010,2.01,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2011,3.49,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2012,3.92,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2013,3.6,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2014,2.83,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2015,2.39,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2016,1.96,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2017,1.79,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2018,2.61,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2019,1.09,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2020,0.99,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2021,1.71,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Estonia,2022,2.15,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Greece,2000,19.77,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Greece,2001,18.56,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Greece,2002,11.22,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Greece,2003,10.59,,
ESTAT:SDG_06_60(1.0),27/01/25 23:00:00,Annual,Percentage,Greece,2004,12.34,,
