unit,country,year,value
"Index, 2005=100",Croatia,2005,100.0
"Index, 2005=100",Croatia,2006,99.6
"Index, 2005=100",Croatia,2007,103.2
"Index, 2005=100",Croatia,2008,100.6
"Index, 2005=100",Croatia,2009,97.9
"Index, 2005=100",Croatia,2010,96.9
"Index, 2005=100",Croatia,2011,94.6
"Index, 2005=100",Croatia,2012,89.4
"Index, 2005=100",Croatia,2013,87.5
"Index, 2005=100",Croatia,2014,83.1
"Index, 2005=100",Croatia,2015,87.0
"Index, 2005=100",Croatia,2016,88.0
"Index, 2005=100",Croatia,2017,91.1
"Index, 2005=100",Croatia,2018,89.4
"Index, 2005=100",Croatia,2019,89.8
"Index, 2005=100",Croatia,2020,84.8
"Index, 2005=100",Croatia,2021,90.4
"Index, 2005=100",Croatia,2022,90.8
"Index, 2005=100",Croatia,2023,93.4
"Index, 2005=100",Hungary,2005,100.0
"Index, 2005=100",Hungary,2006,98.7
"Index, 2005=100",Hungary,2007,96.3
"Index, 2005=100",Hungary,2008,95.5
"Index, 2005=100",Hungary,2009,90.9
"Index, 2005=100",Hungary,2010,93.5
"Index, 2005=100",Hungary,2011,92.6
"Index, 2005=100",Hungary,2012,87.8
"Index, 2005=100",Hungary,2013,85.1
"Index, 2005=100",Hungary,2014,83.5
"Index, 2005=100",Hungary,2015,88.5
"Index, 2005=100",Hungary,2016,89.8
"Index, 2005=100",Hungary,2017,92.9
"Index, 2005=100",Hungary,2018,92.9
"Index, 2005=100",Hungary,2019,93.3
"Index, 2005=100",Hungary,2020,90.7
"Index, 2005=100",Hungary,2021,94.6
"Index, 2005=100",Hungary,2022,90.6
"Index, 2005=100",Hungary,2023,84.0
"Index, 2005=100",Ireland,2005,100.0
"Index, 2005=100",Ireland,2006,101.2
"Index, 2005=100",Ireland,2007,106.9
"Index, 2005=100",Ireland,2008,104.7
"Index, 2005=100",Ireland,2009,99.7
"Index, 2005=100",Ireland,2010,98.4
"Index, 2005=100",Ireland,2011,90.7
"Index, 2005=100",Ireland,2012,91.8
"Index, 2005=100",Ireland,2013,86.9
"Index, 2005=100",Ireland,2014,88.1
"Index, 2005=100",Ireland,2015,93.2
"Index, 2005=100",Ireland,2016,98.0
"Index, 2005=100",Ireland,2017,97.4
"Index, 2005=100",Ireland,2018,97.9
"Index, 2005=100",Ireland,2019,98.3
"Index, 2005=100",Ireland,2020,90.2
"Index, 2005=100",Ireland,2021,92.5
"Index, 2005=100",Ireland,2022,96.0
"Index, 2005=100",Ireland,2023,94.1
"Index, 2005=100",Italy,2005,100.0
"Index, 2005=100",Italy,2006,99.0
"Index, 2005=100",Italy,2007,98.8
"Index, 2005=100",Italy,2008,97.4
"Index, 2005=100",Italy,2009,90.7
"Index, 2005=100",Italy,2010,92.5
"Index, 2005=100",Italy,2011,89.6
"Index, 2005=100",Italy,2012,86.6
"Index, 2005=100",Italy,2013,84.1
"Index, 2005=100",Italy,2014,78.9
"Index, 2005=100",Italy,2015,82.5
"Index, 2005=100",Italy,2016,81.9
"Index, 2005=100",Italy,2017,82.4
"Index, 2005=100",Italy,2018,81.5
"Index, 2005=100",Italy,2019,80.7
"Index, 2005=100",Italy,2020,73.2
"Index, 2005=100",Italy,2021,80.5
"Index, 2005=100",Italy,2022,77.2
"Index, 2005=100",Italy,2023,74.6
"Index, 2005=100",Lithuania,2005,100.0
"Index, 2005=100",Lithuania,2006,98.1
"Index, 2005=100",Lithuania,2007,100.6
"Index, 2005=100",Lithuania,2008,102.7
"Index, 2005=100",Lithuania,2009,98.3
"Index, 2005=100",Lithuania,2010,76.6
"Index, 2005=100",Lithuania,2011,73.4
"Index, 2005=100",Lithuania,2012,74.4
"Index, 2005=100",Lithuania,2013,72.1
"Index, 2005=100",Lithuania,2014,71.5
"Index, 2005=100",Lithuania,2015,72.0
"Index, 2005=100",Lithuania,2016,75.0
"Index, 2005=100",Lithuania,2017,76.6
"Index, 2005=100",Lithuania,2018,79.2
"Index, 2005=100",Lithuania,2019,78.0
"Index, 2005=100",Lithuania,2020,77.4
"Index, 2005=100",Lithuania,2021,82.3
"Index, 2005=100",Lithuania,2022,78.4
"Index, 2005=100",Lithuania,2023,78.8
"Index, 2005=100",Luxembourg,2005,100.0
"Index, 2005=100",Luxembourg,2006,98.3
"Index, 2005=100",Luxembourg,2007,96.6
"Index, 2005=100",Luxembourg,2008,96.6
"Index, 2005=100",Luxembourg,2009,90.9
"Index, 2005=100",Luxembourg,2010,96.6
"Index, 2005=100",Luxembourg,2011,95.0
"Index, 2005=100",Luxembourg,2012,92.6
"Index, 2005=100",Luxembourg,2013,90.1
"Index, 2005=100",Luxembourg,2014,87.7
"Index, 2005=100",Luxembourg,2015,86.8
"Index, 2005=100",Luxembourg,2016,87.0
"Index, 2005=100",Luxembourg,2017,89.9
"Index, 2005=100",Luxembourg,2018,93.5
"Index, 2005=100",Luxembourg,2019,94.3
"Index, 2005=100",Luxembourg,2020,82.5
"Index, 2005=100",Luxembourg,2021,87.7
"Index, 2005=100",Luxembourg,2022,79.3
"Index, 2005=100",Luxembourg,2023,76.6
"Index, 2005=100",Latvia,2005,100.0
"Index, 2005=100",Latvia,2006,103.7
"Index, 2005=100",Latvia,2007,106.2
"Index, 2005=100",Latvia,2008,101.9
"Index, 2005=100",Latvia,2009,98.7
"Index, 2005=100",Latvia,2010,101.4
"Index, 2005=100",Latvia,2011,95.3
"Index, 2005=100",Latvia,2012,98.8
"Index, 2005=100",Latvia,2013,97.0
"Index, 2005=100",Latvia,2014,97.0
"Index, 2005=100",Latvia,2015,95.0
"Index, 2005=100",Latvia,2016,95.6
"Index, 2005=100",Latvia,2017,99.4
"Index, 2005=100",Latvia,2018,104.4
"Index, 2005=100",Latvia,2019,101.5
"Index, 2005=100",Latvia,2020,94.9
"Index, 2005=100",Latvia,2021,99.4
"Index, 2005=100",Latvia,2022,95.2
"Index, 2005=100",Latvia,2023,95.1
"Index, 2005=100",Malta,2005,100.0
"Index, 2005=100",Malta,2006,101.0
"Index, 2005=100",Malta,2007,103.6
"Index, 2005=100",Malta,2008,104.6
"Index, 2005=100",Malta,2009,96.5
"Index, 2005=100",Malta,2010,101.5
"Index, 2005=100",Malta,2011,101.3
"Index, 2005=100",Malta,2012,106.0
"Index, 2005=100",Malta,2013,95.5
"Index, 2005=100",Malta,2014,96.9
"Index, 2005=100",Malta,2015,82.1
"Index, 2005=100",Malta,2016,77.5
"Index, 2005=100",Malta,2017,87.9
"Index, 2005=100",Malta,2018,90.0
"Index, 2005=100",Malta,2019,95.4
"Index, 2005=100",Malta,2020,80.9
"Index, 2005=100",Malta,2021,83.8
"Index, 2005=100",Malta,2022,96.8
"Index, 2005=100",Malta,2023,99.7
"Index, 2005=100",Netherlands,2005,100.0
"Index, 2005=100",Netherlands,2006,99.2
"Index, 2005=100",Netherlands,2007,99.0
"Index, 2005=100",Netherlands,2008,99.7
"Index, 2005=100",Netherlands,2009,96.5
"Index, 2005=100",Netherlands,2010,102.3
"Index, 2005=100",Netherlands,2011,95.7
"Index, 2005=100",Netherlands,2012,95.2
"Index, 2005=100",Netherlands,2013,94.4
"Index, 2005=100",Netherlands,2014,88.9
"Index, 2005=100",Netherlands,2015,91.4
"Index, 2005=100",Netherlands,2016,92.9
"Index, 2005=100",Netherlands,2017,93.2
"Index, 2005=100",Netherlands,2018,92.4
"Index, 2005=100",Netherlands,2019,90.9
"Index, 2005=100",Netherlands,2020,83.4
"Index, 2005=100",Netherlands,2021,86.7
"Index, 2005=100",Netherlands,2022,80.2
"Index, 2005=100",Netherlands,2023,76.8
"Index, 2005=100",Poland,2005,100.0
"Index, 2005=100",Poland,2006,105.0
"Index, 2005=100",Poland,2007,104.5
"Index, 2005=100",Poland,2008,105.8
"Index, 2005=100",Poland,2009,101.8
"Index, 2005=100",Poland,2010,109.8
"Index, 2005=100",Poland,2011,109.8
"Index, 2005=100",Poland,2012,105.5
"Index, 2005=100",Poland,2013,106.2
"Index, 2005=100",Poland,2014,101.8
"Index, 2005=100",Poland,2015,102.4
"Index, 2005=100",Poland,2016,107.8
"Index, 2005=100",Poland,2017,112.6
"Index, 2005=100",Poland,2018,118.3
"Index, 2005=100",Poland,2019,113.9
"Index, 2005=100",Poland,2020,110.1
"Index, 2005=100",Poland,2021,118.2
"Index, 2005=100",Poland,2022,112.1
"Index, 2005=100",Poland,2023,106.4
"Index, 2005=100",Portugal,2005,100.0
"Index, 2005=100",Portugal,2006,96.8
"Index, 2005=100",Portugal,2007,96.0
"Index, 2005=100",Portugal,2008,95.0
"Index, 2005=100",Portugal,2009,95.1
"Index, 2005=100",Portugal,2010,91.2
"Index, 2005=100",Portugal,2011,88.6
"Index, 2005=100",Portugal,2012,84.7
"Index, 2005=100",Portugal,2013,84.7
"Index, 2005=100",Portugal,2014,83.2
"Index, 2005=100",Portugal,2015,87.1
"Index, 2005=100",Portugal,2016,87.6
"Index, 2005=100",Portugal,2017,91.8
"Index, 2005=100",Portugal,2018,91.2
"Index, 2005=100",Portugal,2019,88.8
"Index, 2005=100",Portugal,2020,78.5
"Index, 2005=100",Portugal,2021,78.6
"Index, 2005=100",Portugal,2022,83.6
"Index, 2005=100",Portugal,2023,83.3
"Index, 2005=100",Romania,2005,100.0
"Index, 2005=100",Romania,2006,104.1
"Index, 2005=100",Romania,2007,103.8
"Index, 2005=100",Romania,2008,103.5
"Index, 2005=100",Romania,2009,90.5
"Index, 2005=100",Romania,2010,91.4
"Index, 2005=100",Romania,2011,93.0
"Index, 2005=100",Romania,2012,92.2
"Index, 2005=100",Romania,2013,84.3
"Index, 2005=100",Romania,2014,83.4
"Index, 2005=100",Romania,2015,85.3
"Index, 2005=100",Romania,2016,85.0
"Index, 2005=100",Romania,2017,90.0
"Index, 2005=100",Romania,2018,90.3
"Index, 2005=100",Romania,2019,88.9
"Index, 2005=100",Romania,2020,85.8
"Index, 2005=100",Romania,2021,91.8
"Index, 2005=100",Romania,2022,86.0
"Index, 2005=100",Romania,2023,83.1
"Index, 2005=100",Sweden,2005,100.0
"Index, 2005=100",Sweden,2006,97.4
"Index, 2005=100",Sweden,2007,96.8
"Index, 2005=100",Sweden,2008,96.4
"Index, 2005=100",Sweden,2009,87.9
"Index, 2005=100",Sweden,2010,98.7
"Index, 2005=100",Sweden,2011,97.0
"Index, 2005=100",Sweden,2012,96.8
"Index, 2005=100",Sweden,2013,94.8
"Index, 2005=100",Sweden,2014,93.8
"Index, 2005=100",Sweden,2015,89.4
"Index, 2005=100",Sweden,2016,92.5
"Index, 2005=100",Sweden,2017,94.6
"Index, 2005=100",Sweden,2018,96.4
"Index, 2005=100",Sweden,2019,93.4
"Index, 2005=100",Sweden,2020,84.3
"Index, 2005=100",Sweden,2021,88.4
"Index, 2005=100",Sweden,2022,86.9
"Index, 2005=100",Sweden,2023,84.5
"Index, 2005=100",Slovenia,2005,100.0
"Index, 2005=100",Slovenia,2006,99.2
"Index, 2005=100",Slovenia,2007,100.5
"Index, 2005=100",Slovenia,2008,106.6
"Index, 2005=100",Slovenia,2009,94.1
"Index, 2005=100",Slovenia,2010,97.0
"Index, 2005=100",Slovenia,2011,98.0
"Index, 2005=100",Slovenia,2012,94.1
"Index, 2005=100",Slovenia,2013,91.7
"Index, 2005=100",Slovenia,2014,88.2
"Index, 2005=100",Slovenia,2015,87.6
"Index, 2005=100",Slovenia,2016,90.5
"Index, 2005=100",Slovenia,2017,93.0
"Index, 2005=100",Slovenia,2018,92.0
"Index, 2005=100",Slovenia,2019,90.3
"Index, 2005=100",Slovenia,2020,84.9
"Index, 2005=100",Slovenia,2021,87.5
"Index, 2005=100",Slovenia,2022,85.6
"Index, 2005=100",Slovenia,2023,81.7
"Index, 2005=100",Slovakia,2005,100.0
"Index, 2005=100",Slovakia,2006,99.0
"Index, 2005=100",Slovakia,2007,94.3
"Index, 2005=100",Slovakia,2008,97.5
"Index, 2005=100",Slovakia,2009,89.1
"Index, 2005=100",Slovakia,2010,99.8
"Index, 2005=100",Slovakia,2011,95.6
"Index, 2005=100",Slovakia,2012,93.8
"Index, 2005=100",Slovakia,2013,94.1
"Index, 2005=100",Slovakia,2014,87.3
"Index, 2005=100",Slovakia,2015,90.8
"Index, 2005=100",Slovakia,2016,92.0
"Index, 2005=100",Slovakia,2017,96.4
"Index, 2005=100",Slovakia,2018,93.5
"Index, 2005=100",Slovakia,2019,91.8
"Index, 2005=100",Slovakia,2020,87.2
"Index, 2005=100",Slovakia,2021,94.4
"Index, 2005=100",Slovakia,2022,88.5
"Index, 2005=100",Slovakia,2023,88.7
Million tonnes of oil equivalent,Austria,2005,32.7
Million tonnes of oil equivalent,Austria,2006,32.6
Million tonnes of oil equivalent,Austria,2007,32.2
Million tonnes of oil equivalent,Austria,2008,32.5
Million tonnes of oil equivalent,Austria,2009,30.7
Million tonnes of oil equivalent,Austria,2010,32.9
Million tonnes of oil equivalent,Austria,2011,32.0
Million tonnes of oil equivalent,Austria,2012,31.7
Million tonnes of oil equivalent,Austria,2013,32.1
Million tonnes of oil equivalent,Austria,2014,30.8
Million tonnes of oil equivalent,Austria,2015,31.7
Million tonnes of oil equivalent,Austria,2016,32.0
Million tonnes of oil equivalent,Austria,2017,32.8
Million tonnes of oil equivalent,Austria,2018,31.8
Million tonnes of oil equivalent,Austria,2019,32.3
Million tonnes of oil equivalent,Austria,2020,29.9
Million tonnes of oil equivalent,Austria,2021,31.6
Million tonnes of oil equivalent,Austria,2022,30.3
Million tonnes of oil equivalent,Austria,2023,29.4
Million tonnes of oil equivalent,Belgium,2005,51.6
Million tonnes of oil equivalent,Belgium,2006,51.5
Million tonnes of oil equivalent,Belgium,2007,50.4
Million tonnes of oil equivalent,Belgium,2008,51.2
Million tonnes of oil equivalent,Belgium,2009,50.1
Million tonnes of oil equivalent,Belgium,2010,53.4
Million tonnes of oil equivalent,Belgium,2011,49.5
Million tonnes of oil equivalent,Belgium,2012,47.1
Million tonnes of oil equivalent,Belgium,2013,48.6
Million tonnes of oil equivalent,Belgium,2014,45.2
Million tonnes of oil equivalent,Belgium,2015,45.7
Million tonnes of oil equivalent,Belgium,2016,48.5
Million tonnes of oil equivalent,Belgium,2017,48.5
Million tonnes of oil equivalent,Belgium,2018,46.4
Million tonnes of oil equivalent,Belgium,2019,48.4
Million tonnes of oil equivalent,Belgium,2020,43.9
Million tonnes of oil equivalent,Belgium,2021,48.8
Million tonnes of oil equivalent,Belgium,2022,45.2
Million tonnes of oil equivalent,Belgium,2023,42.1
Million tonnes of oil equivalent,Bulgaria,2005,19.2
Million tonnes of oil equivalent,Bulgaria,2006,19.9
Million tonnes of oil equivalent,Bulgaria,2007,19.5
Million tonnes of oil equivalent,Bulgaria,2008,19.0
Million tonnes of oil equivalent,Bulgaria,2009,16.9
Million tonnes of oil equivalent,Bulgaria,2010,17.4
Million tonnes of oil equivalent,Bulgaria,2011,18.6
Million tonnes of oil equivalent,Bulgaria,2012,17.8
Million tonnes of oil equivalent,Bulgaria,2013,16.5
Million tonnes of oil equivalent,Bulgaria,2014,17.3
Million tonnes of oil equivalent,Bulgaria,2015,18.0
Million tonnes of oil equivalent,Bulgaria,2016,17.7
Million tonnes of oil equivalent,Bulgaria,2017,18.3
Million tonnes of oil equivalent,Bulgaria,2018,18.2
Million tonnes of oil equivalent,Bulgaria,2019,18.0
Million tonnes of oil equivalent,Bulgaria,2020,17.1
Million tonnes of oil equivalent,Bulgaria,2021,18.6
Million tonnes of oil equivalent,Bulgaria,2022,18.9
Million tonnes of oil equivalent,Bulgaria,2023,16.6
Million tonnes of oil equivalent,Cyprus,2005,2.5
Million tonnes of oil equivalent,Cyprus,2006,2.6
Million tonnes of oil equivalent,Cyprus,2007,2.7
Million tonnes of oil equivalent,Cyprus,2008,2.9
Million tonnes of oil equivalent,Cyprus,2009,2.8
Million tonnes of oil equivalent,Cyprus,2010,2.7
Million tonnes of oil equivalent,Cyprus,2011,2.7
Million tonnes of oil equivalent,Cyprus,2012,2.5
Million tonnes of oil equivalent,Cyprus,2013,2.2
Million tonnes of oil equivalent,Cyprus,2014,2.2
Million tonnes of oil equivalent,Cyprus,2015,2.3
Million tonnes of oil equivalent,Cyprus,2016,2.4
Million tonnes of oil equivalent,Cyprus,2017,2.5
Million tonnes of oil equivalent,Cyprus,2018,2.6
Million tonnes of oil equivalent,Cyprus,2019,2.5
Million tonnes of oil equivalent,Cyprus,2020,2.2
Million tonnes of oil equivalent,Cyprus,2021,2.3
Million tonnes of oil equivalent,Cyprus,2022,2.5
Million tonnes of oil equivalent,Cyprus,2023,2.5
Million tonnes of oil equivalent,Czechia,2005,42.5
Million tonnes of oil equivalent,Czechia,2006,43.5
Million tonnes of oil equivalent,Czechia,2007,43.7
Million tonnes of oil equivalent,Czechia,2008,42.5
Million tonnes of oil equivalent,Czechia,2009,40.2
